id,path,filename,extension,size
1392,ROM/0785/Nishimura Kyoutarou Mystery - Super Express Satsujin Jiken (J) [!].nes,Nishimura Kyoutarou Mystery - Super Express Satsujin Jiken (J) [!].nes,nes,262160
1393,ROM/0786/President no Sentaku (J) [!].nes,President no Sentaku (J) [!].nes,nes,262160
1394,ROM/0787/Moai-kun (J).nes,Moai-kun (J).nes,nes,65552
1395,ROM/0788/Don Doko Don (J) [!].nes,Don Doko Don (J) [!].nes,nes,393232
1396,ROM/0789/Wizardry - The Knight of Diamonds (U) [!].nes,Wizardry - The Knight of Diamonds (U) [!].nes,nes,262160
1397,ROM/0789/Wizardry III - Diamond no Kishi (J) [!].nes,Wizardry III - Diamond no Kishi (J) [!].nes,nes,262160
1398,ROM/0790/Ikari III (J).nes,Ikari III (J).nes,nes,262160
1399,ROM/0790/Ikari III (U) [!].nes,Ikari III (U) [!].nes,nes,262160
1400,ROM/0791/Kamen no Ninja - Hanamaru (J) [!].nes,Kamen no Ninja - Hanamaru (J) [!].nes,nes,262160
1401,ROM/0791/Yo! Noid (U) [!].nes,Yo! Noid (U) [!].nes,nes,262160
1402,ROM/0792/Image Fight (J) [!].nes,Image Fight (J) [!].nes,nes,262160
1403,ROM/0792/Image Fight (U) [!].nes,Image Fight (U) [!].nes,nes,262160
1404,ROM/0793/Boulder Dash (E) [!].nes,Boulder Dash (E) [!].nes,nes,65552
1405,ROM/0793/Boulder Dash (J) [!].nes,Boulder Dash (J) [!].nes,nes,65552
1406,ROM/0793/Boulder Dash (U) [!].nes,Boulder Dash (U) [!].nes,nes,65552
1407,ROM/0794/Mashin Eiyuuden - Wataru Gaiden (J) [!].nes,Mashin Eiyuuden - Wataru Gaiden (J) [!].nes,nes,262160
1408,ROM/0795/Sansara Naga (J) [!].nes,Sansara Naga (J) [!].nes,nes,393232
1409,ROM/0796/Famimaga Disk Vol. 1 - Hong Kong (J).fds,Famimaga Disk Vol. 1 - Hong Kong (J).fds,fds,65516
1410,ROM/0797/Power Soccer (J) [!].nes,Power Soccer (J) [!].nes,nes,65552
1411,ROM/0798/Best Play Pro Yakyuu II (J) [!].nes,Best Play Pro Yakyuu II (J) [!].nes,nes,262160
1412,ROM/0799/Mouryou Senki Madara (J) [!].nes,Mouryou Senki Madara (J) [!].nes,nes,524304
1413,ROM/0800/Isaki Shuugorou no Keiba Hisshou Gaku (J) [!].nes,Isaki Shuugorou no Keiba Hisshou Gaku (J) [!].nes,nes,262160
1414,ROM/0801/Ninja Gaiden II (U) [!].nes,Ninja Gaiden II (U) [!].nes,nes,262160
1415,ROM/0801/Ninja Ryuukenden II (J) [!].nes,Ninja Ryuukenden II (J) [!].nes,nes,262160
1416,ROM/0801/Shadow Warriors II (E) [!].nes,Shadow Warriors II (E) [!].nes,nes,262160
1417,ROM/0802/Deep Dungeon IV (J) [!].nes,Deep Dungeon IV (J) [!].nes,nes,262160
1418,ROM/0803/Megami Tensei II (J) (PRG0) [!].nes,Megami Tensei II (J) (PRG0) [!].nes,nes,524304
1419,ROM/0803/Megami Tensei II (J) (PRG1).nes,Megami Tensei II (J) (PRG1).nes,nes,524304
1420,ROM/0804/Ultraman Club 2 (J) [!].nes,Ultraman Club 2 (J) [!].nes,nes,262160
1421,ROM/0805/Quarth (J) [!].nes,Quarth (J) [!].nes,nes,65552
1422,ROM/0806/Gunhed (J) [!].nes,Gunhed (J) [!].nes,nes,262160
1423,ROM/0807/Crystalis (U) [!].nes,Crystalis (U) [!].nes,nes,393232
1424,ROM/0807/God Slayer (J).nes,God Slayer (J).nes,nes,393232
1425,ROM/0808/Power Blazer (J) [!].nes,Power Blazer (J) [!].nes,nes,262160
1426,ROM/0809/Fire Emblem (J) [!].nes,Fire Emblem (J) [!].nes,nes,393232
1427,ROM/0810/SD Battle Oozumou (J) [!].nes,SD Battle Oozumou (J) [!].nes,nes,262160
1428,ROM/0811/Kachiuma Densetsu (J) [!].nes,Kachiuma Densetsu (J) [!].nes,nes,262160
1429,ROM/0812/Bomberman (J) [!].nes,Bomberman (J) [!].nes,nes,24592
1430,ROM/0812/Bomberman (J).fds,Bomberman (J).fds,fds,65516
1431,ROM/0812/Bomberman (U) [!].nes,Bomberman (U) [!].nes,nes,24592
1432,ROM/0813/Final Fantasy III (J) [!].nes,Final Fantasy III (J) [!].nes,nes,524304
1433,ROM/0814/Kagerou Densetsu (J) [!].nes,Kagerou Densetsu (J) [!].nes,nes,262160
1434,ROM/0815/Xevious (E) [!].nes,Xevious (E) [!].nes,nes,40976
1435,ROM/0815/Xevious (J) (PRG0) [!].nes,Xevious (J) (PRG0) [!].nes,nes,40976
1436,ROM/0815/Xevious (J) (PRG1) [!].nes,Xevious (J) (PRG1) [!].nes,nes,40976
1437,ROM/0815/Xevious (J).fds,Xevious (J).fds,fds,65516
1438,ROM/0815/Xevious (U) (Evercade).nes,Xevious (U) (Evercade).nes,nes,40976
1439,ROM/0815/Xevious (U) [!].nes,Xevious (U) [!].nes,nes,40976
1440,ROM/0816/Pac-Man (Namco) (E) [!].nes,Pac-Man (Namco) (E) [!].nes,nes,24592
1441,ROM/0816/Pac-Man (Namco) (J) (PRG0) [!].nes,Pac-Man (Namco) (J) (PRG0) [!].nes,nes,24592
1442,ROM/0816/Pac-Man (Namco) (J) (PRG1) [!].nes,Pac-Man (Namco) (J) (PRG1) [!].nes,nes,24592
1443,ROM/0816/Pac-Man (Namco) (J) (PRG2).nes,Pac-Man (Namco) (J) (PRG2).nes,nes,24592
1444,ROM/0816/Pac-Man (Namco) (J).fds,Pac-Man (Namco) (J).fds,fds,65516
1445,ROM/0816/Pac-Man (Namco) (U) [!].nes,Pac-Man (Namco) (U) [!].nes,nes,24592
1446,ROM/0816/Pac-Man (Namco) (W) (Evercade).nes,Pac-Man (Namco) (W) (Evercade).nes,nes,24592
1447,ROM/0816/Pac-Man (Namco) (W) (NC).nes,Pac-Man (Namco) (W) (NC).nes,nes,24592
1448,ROM/0817/Castle Quest (J) [!].nes,Castle Quest (J) [!].nes,nes,262160
1449,ROM/0818/Nekketsu Koukou Dodgeball-bu - Soccer Hen (J) [!].nes,Nekketsu Koukou Dodgeball-bu - Soccer Hen (J) [!].nes,nes,262160
1450,ROM/0818/Nintendo World Cup (E) (PRG0) [!].nes,Nintendo World Cup (E) (PRG0) [!].nes,nes,262160
1451,ROM/0818/Nintendo World Cup (E) (PRG1).nes,Nintendo World Cup (E) (PRG1).nes,nes,262160
1452,ROM/0818/Nintendo World Cup (E) (PRG2).nes,Nintendo World Cup (E) (PRG2).nes,nes,262160
1453,ROM/0818/Nintendo World Cup (U) (PRG0) [!].nes,Nintendo World Cup (U) (PRG0) [!].nes,nes,262160
1454,ROM/0818/Nintendo World Cup (U) (PRG1).nes,Nintendo World Cup (U) (PRG1).nes,nes,262160
1455,ROM/0819/Ys II (J) [!].nes,Ys II (J) [!].nes,nes,393232
1456,ROM/0820/Baken Hisshou Gaku - Gate In (J) [!].nes,Baken Hisshou Gaku - Gate In (J) [!].nes,nes,262160
1457,ROM/0821/Jajamaru Gekimaden (J) [!].nes,Jajamaru Gekimaden (J) [!].nes,nes,262160
1458,ROM/0821/Ninja Jajamaru - The Legend of the Golden Castle (UE) (NJRC) (Switch).nes,Ninja Jajamaru - The Legend of the Golden Castle (UE) (NJRC) (Switch).nes,nes,393232
1459,ROM/0822/Knight Move (J) (RPG0).fds,Knight Move (J) (RPG0).fds,fds,65516
1460,ROM/0822/Knight Move (J) (RPG1).fds,Knight Move (J) (RPG1).fds,fds,65516
1461,ROM/0823/Chip 'n Dale Rescue Rangers (E) [!].nes,Chip 'n Dale Rescue Rangers (E) [!].nes,nes,262160
1462,ROM/0823/Chip 'n Dale Rescue Rangers (U) [!].nes,Chip 'n Dale Rescue Rangers (U) [!].nes,nes,262160
1463,ROM/0823/Chip to Dale no Daisakusen (J) [!].nes,Chip to Dale no Daisakusen (J) [!].nes,nes,262160
1464,ROM/0824/Dash Yarou (J) [!].nes,Dash Yarou (J) [!].nes,nes,131088
1465,ROM/0824/Rally Bike (U) [!].nes,Rally Bike (U) [!].nes,nes,131088
1466,ROM/0825/Galaga (E) [!].nes,Galaga (E) [!].nes,nes,40976
1467,ROM/0825/Galaga (J) [!].nes,Galaga (J) [!].nes,nes,24592
1468,ROM/0825/Galaga (J).fds,Galaga (J).fds,fds,65516
1469,ROM/0825/Galaga (U) (Evercade).nes,Galaga (U) (Evercade).nes,nes,40976
1470,ROM/0825/Galaga (U) [!].nes,Galaga (U) [!].nes,nes,40976
1471,ROM/0825/Galaga (W) (NC).nes,Galaga (W) (NC).nes,nes,24592
1472,ROM/0826/Action in New York (E) [!].nes,Action in New York (E) [!].nes,nes,262160
1473,ROM/0826/Final Mission (J) [!].nes,Final Mission (J) [!].nes,nes,262160
1474,ROM/0826/S.C.A.T. (U) [!].nes,S.C.A.T. (U) [!].nes,nes,262160
1475,ROM/0827/Battle Fleet (J) [!].nes,Battle Fleet (J) [!].nes,nes,262160
1476,ROM/0828/Bandit Kings of Ancient China (U) [!].nes,Bandit Kings of Ancient China (U) [!].nes,nes,393232
1477,ROM/0828/Suikoden - Tenmei no Chikai (J) [!].nes,Suikoden - Tenmei no Chikai (J) [!].nes,nes,393232
1478,ROM/0829/Moero!! Juudou Warriors (J) [!].nes,Moero!! Juudou Warriors (J) [!].nes,nes,262160
1479,ROM/0830/Kickle Cubicle (E) [!].nes,Kickle Cubicle (E) [!].nes,nes,262160
1480,ROM/0830/Kickle Cubicle (U) [!].nes,Kickle Cubicle (U) [!].nes,nes,262160
1481,ROM/0830/Meikyuu-jima (J) [!].nes,Meikyuu-jima (J) [!].nes,nes,262160
1482,ROM/0831/Hatris (J) [!].nes,Hatris (J) [!].nes,nes,131088
1483,ROM/0831/Hatris (U) [!].nes,Hatris (U) [!].nes,nes,131088
1484,ROM/0832/Hiryuu no Ken III (J) [!].nes,Hiryuu no Ken III (J) [!].nes,nes,262160
1485,ROM/0833/Palamedes (J) [!].nes,Palamedes (J) [!].nes,nes,65552
1486,ROM/0833/Palamedes (U) [!].nes,Palamedes (U) [!].nes,nes,65552
1487,ROM/0834/SD Hero Soukessen (J) [!].nes,SD Hero Soukessen (J) [!].nes,nes,262160
1488,ROM/0835/Wit's (J) [!].nes,Wit's (J) [!].nes,nes,131088
1489,ROM/0836/Galaxian (J) (Evercade).nes,Galaxian (J) (Evercade).nes,nes,16400
1490,ROM/0836/Galaxian (J) (PRG0) [!].nes,Galaxian (J) (PRG0) [!].nes,nes,16400
1491,ROM/0836/Galaxian (J) (PRG1) [!].nes,Galaxian (J) (PRG1) [!].nes,nes,16400
1492,ROM/0836/Galaxian (J).fds,Galaxian (J).fds,fds,65516
1493,ROM/0836/Galaxian (W) (NC).nes,Galaxian (W) (NC).nes,nes,24592
1494,ROM/0837/Dig Dug (J) (Evercade).nes,Dig Dug (J) (Evercade).nes,nes,24592
1495,ROM/0837/Dig Dug (J) [!].nes,Dig Dug (J) [!].nes,nes,24592
1496,ROM/0837/Dig Dug (J).fds,Dig Dug (J).fds,fds,65516
1497,ROM/0837/Dig Dug (W) (NC).nes,Dig Dug (W) (NC).nes,nes,24592
1498,ROM/0838/Solstice (E) [!].nes,Solstice (E) [!].nes,nes,131088
1499,ROM/0838/Solstice (J) [!].nes,Solstice (J) [!].nes,nes,131088
1500,ROM/0838/Solstice (U) [!].nes,Solstice (U) [!].nes,nes,131088
1501,ROM/0839/Burai Fighter (E) [!].nes,Burai Fighter (E) [!].nes,nes,65552
1502,ROM/0839/Burai Fighter (J) [!].nes,Burai Fighter (J) [!].nes,nes,65552
1503,ROM/0839/Burai Fighter (U) [!].nes,Burai Fighter (U) [!].nes,nes,65552
1504,ROM/0840/Juuouki (J) [!].nes,Juuouki (J) [!].nes,nes,262160
1505,ROM/0841/Nichibutsu Mahjong III (J) [!].nes,Nichibutsu Mahjong III (J) [!].nes,nes,262160
1506,ROM/0842/Captain Tsubasa Vol. II - Super Striker (J) [!].nes,Captain Tsubasa Vol. II - Super Striker (J) [!].nes,nes,393232
1507,ROM/0843/Home Run Nighter '90 (J) [!].nes,Home Run Nighter '90 (J) [!].nes,nes,262160
1508,ROM/0844/Dr. Mario (E) [!].nes,Dr. Mario (E) [!].nes,nes,65552
1509,ROM/0844/Dr. Mario (JU) (PRG0) [!].nes,Dr. Mario (JU) (PRG0) [!].nes,nes,65552
1510,ROM/0844/Dr. Mario (JU) (PRG1) [!].nes,Dr. Mario (JU) (PRG1) [!].nes,nes,65552
1511,ROM/0845/STED (J) [!].nes,STED (J) [!].nes,nes,262160
1512,ROM/0846/Golgo 13 - Dai 2 Shou (J) [!].nes,Golgo 13 - Dai 2 Shou (J) [!].nes,nes,262160
1513,ROM/0846/Mafat Conspiracy - Golgo 13 (U) [!].nes,Mafat Conspiracy - Golgo 13 (U) [!].nes,nes,262160
1514,ROM/0847/Bases Loaded 3 (U) [!].nes,Bases Loaded 3 (U) [!].nes,nes,393232
1515,ROM/0847/Moe Pro! '90 - Kandou Hen (J) [!].nes,Moe Pro! '90 - Kandou Hen (J) [!].nes,nes,393232
1516,ROM/0848/Bikkuriman World (J) [!].nes,Bikkuriman World (J) [!].nes,nes,262160
1517,ROM/0849/Might and Magic (J) [!].nes,Might and Magic (J) [!].nes,nes,524304
1518,ROM/0849/Might and Magic (U) [!].nes,Might and Magic (U) [!].nes,nes,524304
1519,ROM/0850/Happy Birthday Bugs (E) [!].nes,Happy Birthday Bugs (E) [!].nes,nes,262160
1520,ROM/0850/Happy Birthday Bugs (J) [!].nes,Happy Birthday Bugs (J) [!].nes,nes,262160
1521,ROM/0850/Happy Birthday Bugs (U) [!].nes,Happy Birthday Bugs (U) [!].nes,nes,262160
1522,ROM/0851/Game Party (J).nes,Game Party (J).nes,nes,262160
1523,ROM/0852/Street Fighter 2010 (J) [!].nes,Street Fighter 2010 (J) [!].nes,nes,262160
1524,ROM/0852/Street Fighter 2010 - The Final Fight (U) [!].nes,Street Fighter 2010 - The Final Fight (U) [!].nes,nes,262160
1525,ROM/0853/Ninjara Hoi! (J) [!].nes,Ninjara Hoi! (J) [!].nes,nes,524304
1526,ROM/0854/Peepar Time (J) [!].nes,Peepar Time (J) [!].nes,nes,49168
1527,ROM/0855/Journey to Silius (E) [!].nes,Journey to Silius (E) [!].nes,nes,262160
1528,ROM/0855/Journey to Silius (U) (Evercade).nes,Journey to Silius (U) (Evercade).nes,nes,262160
1529,ROM/0855/Journey to Silius (U) [!].nes,Journey to Silius (U) [!].nes,nes,262160
1530,ROM/0855/Raf World (J) [!].nes,Raf World (J) [!].nes,nes,262160
1531,ROM/0856/Dragon Fighter (J) [!].nes,Dragon Fighter (J) [!].nes,nes,262160
1532,ROM/0856/Dragon Fighter (U) [!].nes,Dragon Fighter (U) [!].nes,nes,262160
1533,ROM/0857/Blue Shadow (E) [!].nes,Blue Shadow (E) [!].nes,nes,262160
1534,ROM/0857/Kage (J) [!].nes,Kage (J) [!].nes,nes,262160
1535,ROM/0857/Shadow of the Ninja (U) [!].nes,Shadow of the Ninja (U) [!].nes,nes,262160
1536,ROM/0858/Titan (J) (Evercade).nes,Titan (J) (Evercade).nes,nes,131088
1537,ROM/0858/Titan (J) [!].nes,Titan (J) [!].nes,nes,131088
1538,ROM/0859/Parallel World (J).nes,Parallel World (J).nes,nes,262160
1539,ROM/0860/Kawa no Nushi Tsuri (J).nes,Kawa no Nushi Tsuri (J).nes,nes,262160
1540,ROM/0861/Nippon Ichi no Meikantoku (J).nes,Nippon Ichi no Meikantoku (J).nes,nes,262160
1541,ROM/0862/Blodia Land (J) [!].nes,Blodia Land (J) [!].nes,nes,262160
1542,ROM/0863/SD Gundam Gaiden - Knight Gundam Monogatari (J) (PRG0) [!].nes,SD Gundam Gaiden - Knight Gundam Monogatari (J) (PRG0) [!].nes,nes,393232
1543,ROM/0863/SD Gundam Gaiden - Knight Gundam Monogatari (J) (PRG1) [!].nes,SD Gundam Gaiden - Knight Gundam Monogatari (J) (PRG1) [!].nes,nes,393232
1544,ROM/0864/Kujaku Ou II (J) [!].nes,Kujaku Ou II (J) [!].nes,nes,262160
1545,ROM/0865/Shanghai II (J) [!].nes,Shanghai II (J) [!].nes,nes,131088
1546,ROM/0866/Conquest of the Crystal Palace (U) [!].nes,Conquest of the Crystal Palace (U) [!].nes,nes,262160
1547,ROM/0866/Matendouji (J) [!].nes,Matendouji (J) [!].nes,nes,262160
1548,ROM/0867/Jangou (J) [!].nes,Jangou (J) [!].nes,nes,262160
1549,ROM/0868/Dig Dug II (J) [!].nes,Dig Dug II (J) [!].nes,nes,40976
1550,ROM/0868/Dig Dug II (J).fds,Dig Dug II (J).fds,fds,65516
1551,ROM/0868/Dig Dug II (U) (Evercade).nes,Dig Dug II (U) (Evercade).nes,nes,40976
1552,ROM/0868/Dig Dug II (U) [!].nes,Dig Dug II (U) [!].nes,nes,40976
1553,ROM/0869/Dungeon Kid (J) [!].nes,Dungeon Kid (J) [!].nes,nes,131088
1554,ROM/0870/Backgammon (J).fds,Backgammon (J).fds,fds,65516
1555,ROM/0871/Uchuu Keibitai SDF (J).nes,Uchuu Keibitai SDF (J).nes,nes,262160
1556,ROM/0872/World Boxing (J).nes,World Boxing (J).nes,nes,262160
1557,ROM/0873/SD Sengoku Bushou Retsuden (J) [!].nes,SD Sengoku Bushou Retsuden (J) [!].nes,nes,262160
1558,ROM/0874/Bakushou! Star Monomane Shitennou (J).nes,Bakushou! Star Monomane Shitennou (J).nes,nes,131088
1559,ROM/0875/Little Magic (J) [!].nes,Little Magic (J) [!].nes,nes,262160
1560,ROM/0876/Doraemon - Giga Zombie no Gyakushuu (J) [!].nes,Doraemon - Giga Zombie no Gyakushuu (J) [!].nes,nes,262160
1561,ROM/0877/Ishin no Arashi (J) [!].nes,Ishin no Arashi (J) [!].nes,nes,393232
1562,ROM/0878/Tamura Mitsuaki no Mahjong Seminar (J) [!].nes,Tamura Mitsuaki no Mahjong Seminar (J) [!].nes,nes,131088
1563,ROM/0879/Insector X (J) [!].nes,Insector X (J) [!].nes,nes,262160
1564,ROM/0880/North & South (E) [!].nes,North & South (E) [!].nes,nes,262160
1565,ROM/0880/North & South (J) [!].nes,North & South (J) [!].nes,nes,262160
1566,ROM/0880/North & South (U) [!].nes,North & South (U) [!].nes,nes,262160
1567,ROM/0881/Tantei Jinguuji Saburou - Toki no Sugiyuku Mama ni (J) [!].nes,Tantei Jinguuji Saburou - Toki no Sugiyuku Mama ni (J) [!].nes,nes,131088
1568,ROM/0882/Magic John (J) [!].nes,Magic John (J) [!].nes,nes,262160
1569,ROM/0882/Totally Rad (E) [!].nes,Totally Rad (E) [!].nes,nes,262160
1570,ROM/0882/Totally Rad (U) (Evercade).nes,Totally Rad (U) (Evercade).nes,nes,262160
1571,ROM/0882/Totally Rad (U) [!].nes,Totally Rad (U) [!].nes,nes,262160
1572,ROM/0883/Megaman III (E) (PRG0) [!].nes,Megaman III (E) (PRG0) [!].nes,nes,393232
1573,ROM/0883/Megaman III (E) (PRG1) [!].nes,Megaman III (E) (PRG1) [!].nes,nes,393232
1574,ROM/0883/Megaman III (U) [!].nes,Megaman III (U) [!].nes,nes,393232
1575,ROM/0883/Megaman III (W) (MMLC).nes,Megaman III (W) (MMLC).nes,nes,393232
1576,ROM/0883/Rockman 3 - Dr. Wily no Saigo! (J) [!].nes,Rockman 3 - Dr. Wily no Saigo! (J) [!].nes,nes,393232
1577,ROM/0884/Gun-Nac (J) [!].nes,Gun-Nac (J) [!].nes,nes,262160
1578,ROM/0884/Gun-Nac (U) [!].nes,Gun-Nac (U) [!].nes,nes,262160
1579,ROM/0885/Downtown - Nekketsu Koushinkyoku (J) [!].nes,Downtown - Nekketsu Koushinkyoku (J) [!].nes,nes,262160
1580,ROM/0886/Famimaga Disk Vol. 2 - Panic Space (J).fds,Famimaga Disk Vol. 2 - Panic Space (J).fds,fds,131016
1581,ROM/0887/Majaventure - Mahjong Senki (J).nes,Majaventure - Mahjong Senki (J).nes,nes,262160
1582,ROM/0888/Akumajou Special - Boku Dracula-kun (J) [!].nes,Akumajou Special - Boku Dracula-kun (J) [!].nes,nes,262160
1583,ROM/0888/Kid Dracula (UE) (CAC).nes,Kid Dracula (UE) (CAC).nes,nes,393232
1584,ROM/0889/Bloody Warriors (J) [!].nes,Bloody Warriors (J) [!].nes,nes,262160
1585,ROM/0890/Shufflepuck Cafe (J) [!].nes,Shufflepuck Cafe (J) [!].nes,nes,131088
1586,ROM/0891/Oeka Kids - Anpanman to Oekaki Shiyou!! (J) [!].nes,Oeka Kids - Anpanman to Oekaki Shiyou!! (J) [!].nes,nes,131088
1587,ROM/0892/Nantettatte!! Baseball (J) [!].nes,Nantettatte!! Baseball (J) [!].nes,nes,262160
1588,ROM/0893/Mizushima Shinji no Daikoushien (J) [!].nes,Mizushima Shinji no Daikoushien (J) [!].nes,nes,262160
1589,ROM/0894/Astro Fang (J) [!].nes,Astro Fang (J) [!].nes,nes,262160
1590,ROM/0895/Pachio-kun 3 (J) (PRG0) [!].nes,Pachio-kun 3 (J) (PRG0) [!].nes,nes,393232
1591,ROM/0895/Pachio-kun 3 (J) (PRG1).nes,Pachio-kun 3 (J) (PRG1).nes,nes,393232
1592,ROM/0896/Dragon Ball Z - Kyoushuu! Saiyajin (J) (PRG0) [!].nes,Dragon Ball Z - Kyoushuu! Saiyajin (J) (PRG0) [!].nes,nes,524304
1593,ROM/0896/Dragon Ball Z - Kyoushuu! Saiyajin (J) (PRG1).nes,Dragon Ball Z - Kyoushuu! Saiyajin (J) (PRG1).nes,nes,524304
1594,ROM/0897/CrossFire (J).nes,CrossFire (J).nes,nes,262160
1595,ROM/0897/CrossFire (U) (Proto) [!].nes,CrossFire (U) (Proto) [!].nes,nes,262160
1596,ROM/0898/Yamamura Misa Suspense - Kyouto Zaiteku Satsujin Jiken (J) [!].nes,Yamamura Misa Suspense - Kyouto Zaiteku Satsujin Jiken (J) [!].nes,nes,262160
1597,ROM/0899/Romance of the Three Kingdoms II (U) [!].nes,Romance of the Three Kingdoms II (U) [!].nes,nes,524304
1598,ROM/0899/Sangokushi II (J) (PRG0) [!].nes,Sangokushi II (J) (PRG0) [!].nes,nes,524304
1599,ROM/0899/Sangokushi II (J) (PRG1) [!].nes,Sangokushi II (J) (PRG1) [!].nes,nes,524304
1600,ROM/0900/Last Armageddon (J) [!].nes,Last Armageddon (J) [!].nes,nes,524304
1601,ROM/0901/Tecmo Bowl (J) [!].nes,Tecmo Bowl (J) [!].nes,nes,262160
1602,ROM/0901/Tecmo Bowl (U) (PRG0) [!].nes,Tecmo Bowl (U) (PRG0) [!].nes,nes,262160
1603,ROM/0901/Tecmo Bowl (U) (PRG1) [!].nes,Tecmo Bowl (U) (PRG1) [!].nes,nes,262160
1604,ROM/0902/Puzzle Boys (J).fds,Puzzle Boys (J).fds,fds,131016
1605,ROM/0903/Sanrio Carnival (J) [!].nes,Sanrio Carnival (J) [!].nes,nes,65552
1606,ROM/0904/A Boy and His Blob (E) (PRG0).nes,A Boy and His Blob (E) (PRG0).nes,nes,262160
1607,ROM/0904/A Boy and His Blob (E) (PRG1) [!].nes,A Boy and His Blob (E) (PRG1) [!].nes,nes,262160
1608,ROM/0904/A Boy and His Blob (U) [!].nes,A Boy and His Blob (U) [!].nes,nes,262160
1609,ROM/0904/Fushigi na Blobby (J).nes,Fushigi na Blobby (J).nes,nes,262160
1610,ROM/0905/Parodius (E) [!].nes,Parodius (E) [!].nes,nes,262160
1611,ROM/0905/Parodius Da! (J) [!].nes,Parodius Da! (J) [!].nes,nes,262160
1612,ROM/0906/Daimeiro (J) [!].nes,Daimeiro (J) [!].nes,nes,262160
1613,ROM/0907/Ishido (J).fds,Ishido (J).fds,fds,131016
1614,ROM/0908/Times of Lore (J) [!].nes,Times of Lore (J) [!].nes,nes,131088
1615,ROM/0908/Times of Lore (U) [!].nes,Times of Lore (U) [!].nes,nes,131088
1616,ROM/0909/Saiyuuki World II (J) [!].nes,Saiyuuki World II (J) [!].nes,nes,262160
1617,ROM/0909/Whomp 'Em (U) [!].nes,Whomp 'Em (U) [!].nes,nes,262160
1618,ROM/0910/Tecmo World Cup Soccer (E) [!].nes,Tecmo World Cup Soccer (E) [!].nes,nes,131088
1619,ROM/0910/Tecmo World Cup Soccer (J) [!].nes,Tecmo World Cup Soccer (J) [!].nes,nes,131088
1620,ROM/0911/Chiyonofuji no Ooichou (J) [!].nes,Chiyonofuji no Ooichou (J) [!].nes,nes,262160
1621,ROM/0912/Little Nemo - The Dream Master (E) [!].nes,Little Nemo - The Dream Master (E) [!].nes,nes,262160
1622,ROM/0912/Little Nemo - The Dream Master (U) [!].nes,Little Nemo - The Dream Master (U) [!].nes,nes,262160
1623,ROM/0912/Nemo - Pajama Hero (J) [!].nes,Nemo - Pajama Hero (J) [!].nes,nes,262160
1624,ROM/0913/Gambler Jiko Chuushinha 2 (J) [!].nes,Gambler Jiko Chuushinha 2 (J) [!].nes,nes,262160
1625,ROM/0914/Great Boxing - Rush Up (J) [!].nes,Great Boxing - Rush Up (J) [!].nes,nes,262160
1626,ROM/0914/World Champ (E) [!].nes,World Champ (E) [!].nes,nes,262160
1627,ROM/0914/World Champ (U) [!].nes,World Champ (U) [!].nes,nes,262160
1628,ROM/0915/Teenage Mutant Hero Turtles II (E) [!].nes,Teenage Mutant Hero Turtles II (E) [!].nes,nes,524304
1629,ROM/0915/Teenage Mutant Ninja Turtles (J) [!].nes,Teenage Mutant Ninja Turtles (J) [!].nes,nes,524304
1630,ROM/0915/Teenage Mutant Ninja Turtles II (A).nes,Teenage Mutant Ninja Turtles II (A).nes,nes,524304
1631,ROM/0915/Teenage Mutant Ninja Turtles II (U) [!].nes,Teenage Mutant Ninja Turtles II (U) [!].nes,nes,524304
1632,ROM/0916/Famicom Top Management (J).nes,Famicom Top Management (J).nes,nes,262160
1633,ROM/0917/Best Play Pro Yakyuu '90 (J) [!].nes,Best Play Pro Yakyuu '90 (J) [!].nes,nes,262160
1634,ROM/0918/Paaman (J) [!].nes,Paaman (J) [!].nes,nes,262160
1635,ROM/0919/Ninja Crusaders (U) [!].nes,Ninja Crusaders (U) [!].nes,nes,131088
1636,ROM/0919/Ninja Crusaders - Ryuuga (J).nes,Ninja Crusaders - Ryuuga (J).nes,nes,131088
1637,ROM/0920/Klax (J) [!].nes,Klax (J) [!].nes,nes,196624
1638,ROM/0920/Klax (U) [!].nes,Klax (U) [!].nes,nes,131088
1639,ROM/0921/Wagyan Land 2 (J) [!].nes,Wagyan Land 2 (J) [!].nes,nes,393232
1640,ROM/0922/Metal Flame - Psy Buster (J).nes,Metal Flame - Psy Buster (J).nes,nes,262160
1641,ROM/0922/Metal Mech (U) (Evercade).nes,Metal Mech (U) (Evercade).nes,nes,262160
1642,ROM/0922/Metal Mech (U) [!].nes,Metal Mech (U) [!].nes,nes,262160
1643,ROM/0923/Magical Doropie (J).nes,Magical Doropie (J).nes,nes,262160
1644,ROM/0923/The Krion Conquest (U) [!].nes,The Krion Conquest (U) [!].nes,nes,262160
1645,ROM/0924/Gremlins 2 (E) [!].nes,Gremlins 2 (E) [!].nes,nes,393232
1646,ROM/0924/Gremlins 2 (J) [!].nes,Gremlins 2 (J) [!].nes,nes,393232
1647,ROM/0924/Gremlins 2 (U) [!].nes,Gremlins 2 (U) [!].nes,nes,393232
1648,ROM/0925/Abarenbou Tengu (J).nes,Abarenbou Tengu (J).nes,nes,262160
1649,ROM/0925/Zombie Nation (U) [!].nes,Zombie Nation (U) [!].nes,nes,262160
1650,ROM/0926/Hissatsu Shigoto Nin (J) [!].nes,Hissatsu Shigoto Nin (J) [!].nes,nes,393232
1651,ROM/0927/Jumpin' Kid (J) [!].nes,Jumpin' Kid (J) [!].nes,nes,262160
